utt_id,word_errors,ref,hyp
mr_in_test_00225,4,मार्टेलीने काल 9 सदस्यांच्या नवीन प्रोविजनल इलेक्टोरल काउन्सिलमध्ये (सीईपी) शपथ घेतली., मार्टेलिलेने काल नऊ सदस्यांच्या नवीन प्रोविजनल इलेक्टोरल कौन्सिलमध्ये सीईसीची शपथ घेतली.
mr_in_test_00226,7,डायनोसॉरच्या पिसामध्ये विकसित असा आरा नावाचा दांडा नसतो परंतु त्यांच्या मध्ये पिसांची इतर वैशिष्ट्ये असतात - कंट आणि कंटरोमक - शास्त्रज्ञानी असे अनुमान काढले आहे की आरा बहुधा इतर वैशिष्ट्यापेक्षा अनुवंश विकासामध्ये पुढील टप्प्यातील विकास असण्याची शक्यता आहे.," डायनासोरच्या पिसामध्ये विकसित असा आरा नावाचा दांडा नसतो, परंतु त्याच्यामध्ये पिसांची इतर वैशिष्ट्ये असतात: कंठ आणि कंठरुमक. शास्त्रज्ञांनी असे अनुमान काढले आहे की आरा बहुधा इतर वैशिष्ट्येपेक्षा अनुवंश विकासामध्ये पुढील टप्प्यातील विकास असण्याची शक्यता आहे."
mr_in_test_00227,4,"तिबेटी ध्यान धारणेचे केंद्रस्थान म्हणजे देव योग. विविध देवतांच्या दर्शनाद्वारे ऊर्जा वाहिन्या पवित्र केल्या जातात, चक्र कार्यान्वित केली जातात आणि आत्मज्ञान चैतन्य निर्माण होते."," तिबेटी ध्यानधारणेचे केंद्रस्थान म्हणजे देवयोग. विविध देवतांच्या दर्शनाद्वारे ऊर्जा वाहिन्या पवित्र केल्या जातात, चक्र कार्यान्वित केली जातात आणि आत्मज्ञान चैतन्य निर्माण होते."
mr_in_test_00228,5,"त्याच्या सुरुवातीच्या काळात, हा कार्यक्रम टोगीनेट रेडिओ, या टॉक रेडिओवर केंद्रित, दीर्घकाळ चालणार्‍या इंटरनेट रेडिओ साईटवर सादर केला गेला होता.", त्याच्या सुरुवातीच्या काळात हा कार्यक्रम टेगिनेड रेडिओ या रॉक रेडिओवर केंद्रित दीर्घकाळ चालणारे इंटरनेट रेडिओ साइटवर सादर केला होता.
mr_in_test_00229,0,"सभ्यता ही एकल संस्कृती आहे जी लोक समाजात एकत्र राहतात आणि सहकार्याने काम करतात, अशा लोकांच्या मोठ्या समुदायाने सामायिक केलेली असते.", सभ्यता ही एकल संस्कृती आहे जी लोक समाजात एकत्र राहतात आणि सहकार्याने काम करतात अशा लोकांच्या मोठ्या समुदायाने सामायिक केलेली असते.
mr_in_test_00230,2,"जसे ग्रीकांचे ज्ञान ओसरले, तेव्हा पश्चिमेला हे लक्षात आले की ते ग्रीक तत्वज्ञान आणि शास्त्र यांच्या मूळापासून तोडले गेले आहेत.", जसे ग्रीकांचे ज्ञान ओसरले तेव्हा पश्चिमेला हे लक्षात आले की ते ग्रीक तत्त्वज्ञान आणि शास्त्र यांच्या मुळापासून तोडले गेले आहेत.
mr_in_test_00231,10,802.11 एन मानक 2.4Ghz आणि 5.0Ghz वारंवारता दोन्हीवर कार्यरत आहे., आठशे दोन पॉईंट अकरा Enमास्क 2.4 GH आणि 5.0 GH वारंवारता दोन्हींवर कार्यरत आहे.
mr_in_test_00232,2,जानकार्लो फिसिकेलाचा गाडीवरील ताबा सुटला आणि शर्यत सुरू झाल्यावर लगेचच संपली, जॉन कार्लो फिसिकेलाचा गाडीवरील ताबा सुटला आणि शर्यत सुरू झाल्यावर लगेचच संपली.
mr_in_test_00233,2,पर्यटकांना पूर्वीच्या इमारती मूळ रूपात कशा दिसत असतील याची चांगल्याप्रकारे कल्पना यावी याकरिता बहुतांश इमारती पुन्हा निर्माण करण्यात आल्या आहेत., पर्यटकांना पूर्वीच्या इमारती मूळ रूपात कशा दिसत असतील याची चांगल्या प्रकारे कल्पना यावी याकरिता बहुतांश इमारती पुन्हा निर्माण करण्यात आल्या आहेत.
mr_in_test_00234,0,वनस्पती ऑक्सिजनची निर्मिती करतात ज्याचा उपयोग मनुष्य श्वास घेताना करतो आणि ते कार्बन-डायऑक्साईड घेतात जो मनुष्य उच्छ्वासाद्वारे बाहेर सोडतो (म्हणजेच श्वास सोडणे)., वनस्पती ऑक्सिजनची निर्मिती करतात ज्याचा उपयोग मनुष्य श्वास घेताना करतो आणि ते कार्बन डायऑक्साईड घेतात जो मनुष्य उच्छ्वासाद्वारे बाहेर सोडतो म्हणजेच श्वास सोडणे.
mr_in_test_00235,3,मेंदूची पॅथॉलॉजी आणि त्याची वर्तणूक यांमधील परस्परसंबंध शास्त्रज्ञांना त्यांच्या शोधामध्ये सहाय्य करते., मेंदूची पॅथॉलॉजी आणि त्याची वर्तणूक यामधील परस्पर संबंध शास्त्रज्ञांना त्यांच्या शोधामध्ये सहाय्य करते.
mr_in_test_00236,3,उत्तरेमध्ये हा प्रभाग सहेल ने वेढला आहे आणि दक्षिण आणि पश्चिमेमध्ये अटलांटिक महासागराने., उत्तरेमध्ये हा प्रभाग सहलने वाढला आहे आणि दक्षिण आणि पश्चिमेमध्ये अटलांटिक महासागराने
mr_in_test_00237,2,अपिया ही सामोआ ची राजधानी आहे. हे शहर उपोलू बेटावर आहे आणि याची लोकसंख्या फक्त 40000 च्या आत आहे., अपिया ही सामोआची राजधानी आहे. हे शहर उपोलू बेटावर आहे आणि याची लोकसंख्या फक्त 40000-च्या आत आहे.
mr_in_test_00238,2,"मध्यपूर्वेतील उबदार वातावरणामध्ये, घर फार महत्त्वाचे नव्हते.", मध्य पूर्वेतील उबदार वातावरणामध्ये घर फार महत्त्वाचे नव्हते.
mr_in_test_00239,9,"घटना घडल्याच्या काळाचा उल्लेख सामान्यत: युरोपीय इतिहासाचा ११, १२ आणि १३ व्या शतकातील (AD १०००-१३००) हाय मिडल एजेस काळ असा केला जातो."," घटना घडल्याच्या काळाचा उल्लेख सामान्यतः युरोपीय इतिहासाच्या 11, 12 आणि 13th शतकातील एडी, 1100, 1300 हाय मिडल एजेस काळ असा केला जातो."
mr_in_test_00240,8,"खर्‍या “अदृश्य संघा” ची (लार्सन आणि लाफॅस्टो, 1989, p109) उपस्थिती देखील व्हर्च्युअल संघाचा एक अनोखा घटक आहे."," खऱ्या आदृश्य संघाची लार्सन आणि ला फॅस्टो 1990, 199 उपस्थिती देखील व्हर्च्युअल संघाचा एक अनोखा घटक आहे."
mr_in_test_00241,2,"उदाहरणार्थ, जगातील सर्वात सामान्य स्टील इमेज फोटोग्राफीचे स्वरूप 35 मिमी आहे, जो अ‍ॅनालॉग फिल्म युगाच्या शेवटच्या चित्रपटाचा प्रमुख आकार होता.", उदाहरणार्थ जगातील सर्वात सामान्य स्टील इमेज फोटोग्राफीचे स्वरूप 35 मिलीमीटर आहे जो ॲनालॉग फिल्म युगाच्या शेवटच्या चित्रपटाचा प्रमुख आकार होता.
mr_in_test_00242,3,"""त्याचे कार्य इतक्या मान्यताप्राप्त गुणवत्तेचे आणि तपशीलवार आहे की परोपकारी लोकांपैकी ते खूप कमी लोकांपैकी 1 असे """"घराघरातील नाव"""" आहे. काही जण केवळ एकट्याने त्याचे कार्य संकलित करण्यात प्रवीण आहेत.""", त्यांचे कार्य इतक्या मान्यताप्राप्त गुणवत्तेच्या आणि तपशीलवार आहे की परोपकारी लोकांपैकी ते खूप कमी लोकांपैकी 1 असे घराघरातील नाव आहे. काही जण केवळ एकट्याने त्याचे कार्य संकलित करण्यात प्रावीण्य आहेत.
mr_in_test_00243,0,शोध पक्षाच्या पिसांच्या उत्क्रांतीबाबतही माहिती देतो., शोध पक्षाच्या पिसांच्या उत्क्रांतीबाबतही माहिती देतो.
mr_in_test_00244,3,पण पक्षांच्या बाबतीत आढळणाऱ्या अनेक गोष्टी अजूनही डायनासोरसारख्या दिसतात., पण पक्ष्यांच्या बाबतीत आढळणाऱ्या अनेक गोष्टी अजूनही डायनासोर सारख्या दिसतात.
mr_in_test_00245,9,सध्याच्या सेनेटर आणि अर्जंटिनाच्या पहिल्या महिला क्रिस्टिना फर्नांडिज डी कर्चनर यांनी काल संध्याकाळी ब्युनोस आयर्सपासून ५० किलोमीटर (३१ मैल) अंतरावर असलेल्या ला प्लाटा या शहरात राष्ट्राध्यक्षपदाची उमेदवारी जाहीर केली., सध्याच्या सिनेटर आणि अर्जेंटिनाच्या पहिल्या महिला क्रिस्टिना फर्नांडीस डी कर्चिनर यांनी काल संध्याकाळी बुचेसपासून 50 किलोमीटर 31 मैल अंतरावर असलेल्या प्लाटा या शहरात राष्ट्राध्यक्षपदाची उमेदवारी जाहीर केली.
mr_in_test_00246,4,ग्रीनलंड हा विरळ वस्तीचा प्रदेश झाला. नॉर्स सागास मध्ये ते म्हणतात एरिक द रेड यांना आइसलंड मधून खुनासाठी हाकलून लावले आणि पश्चिमेला थोडा पुढे प्रवास केल्यानंतर त्यांना ग्रीनलंड सापडले आणि त्याला ग्रीनलंड हे नाव मिळाले.," ग्रीनलंड हा विरळ वस्तीचा प्रदेश झाला. नॉर्स सागासमध्ये ते म्हणतात, ""एरिक द रेड यांना आइसलँडमधून खुनासाठी हाकलून लावले आणि पश्चिमेला थोडा पुढे प्रवास केल्यानंतर त्यांना ग्रीनलंड सापडले आणि त्याला ग्रीनलंड हे नाव मिळाले."""
mr_in_test_00247,8,"घटना घडल्याच्या काळाचा उल्लेख सामान्यत: युरोपीय इतिहासाचा ११, १२ आणि १३ व्या शतकातील (AD १०००-१३००) हाय मिडल एजेस काळ असा केला जातो."," घटना घडल्याच्या काळाचा उल्लेख सामान्यतः युरोपीय इतिहासाचा 11, 12 आणि 13th शतकातील एडी, 1100, 1300 हाय मिडल एजेस काळ असा केला जातो."
mr_in_test_00248,3,इटालियन ही दररोज वापरली जाणारी भाषा असून राज्यात काम करणारे बहुतांश लोकं ही भाषा वापरतात तर लॅटिन बहुतेकदा धार्मिक समारंभात वापरली जाते.," इटालियन ही दररोज वापरली जाणारी भाषा असून, राज्यात काम करणारे बहुतांश लोक ही भाषा वापरतात, तर लॅटिन बहुतेकदा धार्मिक समारंभात वापरतात."
mr_in_test_00249,2,पूर्ण 20 टक्के पाणी जे पृथ्वीवरील नद्यांमधून समुद्रात जाते ते अॅमेझॉनमधून येते., पूर्ण 20% पाणी जे पृथ्वीवरील नद्यांमधून समुद्रात जाते ते ॲमेझॉनमधून येते.
mr_in_test_00250,2,सिंट्राचे रोमँटिक आणि मोहक शहर हे उत्तरेकडे व सहज पोहोचता येऊ शकणारे आहे तसेच लॉर्ड बायरनने रेकॉर्ड केलेल्या त्याच्या वैभवाच्या भव्यतेच्या वर्णनानंतर हे परदेशी लोकांमध्ये देखील प्रसिद्ध झाले आहे.," सिंट्राचे रोमॅंटिक आणि मोहक शहर हे उत्तरेकडे व सहज पोहोचता येऊ शकणारे आहे, तसेच लॉर्ड बायरनने रेकॉर्ड केलेल्या त्याच्या वैभवाच्या भव्यतेच्या वर्णनावर, हे परदेशी लोकांमध्ये देखील प्रसिद्ध झाले आहे."
mr_in_test_00251,2,"स्प्रिंगबॉक्ससाठी, याने 5 सामन्यांच्या पराभवाची मालिका समाप्त केली.", स्प्रिंगबॉक्ससाठी याने पाच सामान्यांच्या पराभवाची मालिका समाप्त केली.
mr_in_test_00252,8,"""इजिप्तच्या व्हॅली ऑफ डेडमधील गिझा पठार किंवा """"गिझा नेक्रोपॉलिस""""मध्ये अनेक पिरॅमिड्स (ज्यामध्ये ग्रेट पिरॅमिड सर्वांत मोठे आहे), अनेक लहान थडगी, अनेक मंदिरे आणि द ग्रेट स्फिंक्स यांचा समावेश आहे. """," इजिप्टच्या व्हॅली ऑफ डेडमधील गिझा पठार किंवा गिझा नेक्रोपॉलिसमध्ये अनेक पॅरामीड्स ज्यामध्ये ग्रेट पॅरामीड सर्वात मोठे आहे, अनेक लहान धाडथडगी, अनेक मंदिरे आणि द ग्रेट सिम्फिंग्स यांचा समावेश आहे."
mr_in_test_00253,6,"""साधारणत:, जेव्हा व्यवस्थापक त्यांच्या आधीच्या सहकार्यांचे व्यवस्थापन करण्यास सुरुवात करतात तेव्हा २ प्रकारची वर्तने समोर येऊ शकतात. स्पेक्ट्रमच्या एका टोकावरील लोक """"त्या मुलांपैकी एक"""" (किंवा मुलींपैकी) राहण्याचा प्रयत्न करतात."""," साधारणतः जेव्हा व्यवस्थापक त्यांच्या आधीच्या सहकार्याचे व्यवस्थापन करण्यास सुरुवात करतात, तेव्हा 2 प्रकारची वर्तने समोर येऊ शकतात. स्पेक्ट्रमच्या 1 टोकावरील लोकं त्या मुलांपैकी 1 किंवा मुलींपैकी राहण्याचा प्रयत्न करतात."
mr_in_test_00254,2,कोबीचा रस रसायन किती आम्लिय किंवा मूलभूत (अल्कधर्मी) आहे यानुसार रंग बदलतो., कोबीचा रस रसायन किंवा आम्लीय किंवा मूलभूत अल्कधर्मी आहे यानुसार रंग बदलतो.
mr_in_test_00255,1,"""15 ऑगस्ट 1940 रोजी, मित्र देशांनी दक्षिण फ्रान्सवर आक्रमण केले, या आक्रमणाला """"ऑपरेशन ड्रॅगून"""" म्हटले गेले."""," 15 ऑगस्ट, 1940 रोजी मित्र देशांनी दक्षिण फ्रान्सवर आक्रमण केले. या आक्रमणाला ऑपरेशन ड्रॅगन म्हटले गेले."
mr_in_test_00256,2,"अखेरीस, अनेक लहान मांजरी आहेत (स्वैर पाळीव मांजरींसह) ज्या कीटक, उंदीर, सरडे आणि पक्षी यासारखे अनेक लहान भक्ष्य खातात."," अखेरीस अनेक लहान मांजरी आहेत, स्फेर पाळीव मांजरीसह ज्या कीटक, उंदीर, सरडे आणि पक्षी यासारखे अनेक लहान भक्ष्य खातात."
mr_in_test_00257,4,"कॅरेजमध्ये, राजा आणि राणी विरोधात धोकादायक पद्धतीने किंचाळणाऱ्या आणि ओरडणाऱ्या लोकांच्या गराड्यात त्यांनी पॅरीसचा परतीचा प्रवास केला.", कॅरीजमध्ये राजा आणि राणी विरोधात धोकादायक पद्धतीने किंचाळणाऱ्या आणि ओलांडणाऱ्या लोकांच्या कराड्यात त्यांनी पॅरिसच्या परतीचा प्रवास केला.
mr_in_test_00258,5,"लखा सिंग यांनी छप्पन बोग भजन देखील सादर केले. गायक, राजू खंडेलवाल त्यांच्या बरोबर होता.", लखत सिंग यांनी 56 भोग भजन देखील सादर केले. गायक राजू खंडेलवाल त्यांच्याबरोबर होता.
mr_in_test_00259,3,"ओटावा ही कॅनडाची अतिशय आकर्षक, द्विभाषिक राजधानी आहे तसेच कॅनडाचा भूतकाळ आणि वर्तमान सांगणारी अनेक वैशिष्ट्यपूर्ण कला प्रदर्शने आणि संग्रहालये येथे आहेत."," ओटावा ही कॅनडाची अतिशय आकर्षक द्विभाषिक राजधानी आहे, तसेच कॅनडाचा भूतकाळ आणि वर्तमान काळ वर्तमान सांगणारी अनेक वैशिष्ट्यपूर्ण कला प्रदर्शने आणि संग्रहालय येथे आहेत."
mr_in_test_00260,0,"""ते पुढे म्हणाले की """"त्यांची विकास अवस्था, जबाबदारी आणि क्षमतांहून अधिक उत्तरदायित्वे घेण्यास, मात्र, त्यांना विचारले जाऊ नये.""""""", ते पुढे म्हणाले की त्यांची विकास अवस्था जबाबदारी आणि क्षमतांहून अधिक उत्तरदायित्वे घेण्यास मात्र त्यांना विचारले जाऊ नये.
mr_in_test_00261,3,"त्याला त्यानंतर अ‍ॅडनब्रूक हॉस्पिटल, केंब्रिज इथे पुन्हा हलवण्यात आले.", ज्याला त्यानंतर ॲडॅनाब्रुक हॉस्पिटल केंब्रिज येथे पुन्हा हलवण्यात आले.
mr_in_test_00262,6,"ट्रॅक्स जागेवर ठेवण्यासाठी क्रॉसटीज खूप लवकर सुरू करण्यात आल्या होत्या. तथापि, हळूहळू हे समजले की जर ट्रॅक्सवर लोखंडी स्तर असेल तर अधिक कार्यक्षम होतील."," टॅक्स जागेवर ठेवण्यासाठी क्रॉस स्टिच खूप लवकर सुरू करण्यात आल्या होत्या, तथापि हळूहळू हे समजले की जर टॅक्सवर लोखंडी स्थर नसेल तर अधिक कार्यक्षम होतील."
mr_in_test_00263,3,"लोक आता कॉम्प्युटरच्या स्क्रिन्सवर संदेश लिहितात, कधीही एखाद्या शार्पनरचा वापर करावा लागत नाहीत."," लोकं आता कॉम्प्युटरच्या स्क्रीन्सवर संदेश लिहितात, कधीही एखाद्या शार्पनरचा वापर करावा लागत नाही."
mr_in_test_00264,3,"त्याच्या सुरुवातीच्या काळात, हा कार्यक्रम टोगीनेट रेडिओ, या टॉक रेडिओवर केंद्रित, दीर्घकाळ चालणार्‍या इंटरनेट रेडिओ साईटवर सादर केला गेला होता.", त्याच्या सुरुवातीच्या काळात हा कार्यक्रम टेगिनेट रेडिओ या टॉक रेडिओवर केंद्रित दीर्घकाळ चालणाऱ्या इंटरनेट रेडिओ साइटवर सादर केला गेला होता.
mr_in_test_00265,1,"युरोप हा खंड तुलनेने लहान आहे परंतु त्यात अनेक स्वतंत्र देश आहेत. सामान्य परिस्थितीत, अनेक देशांतून प्रवास करणे म्हणजे अनेक वेळा व्हिसा अनुप्रयोग आणि पासपोर्ट नियंत्रणाद्वारे जाणे होय."," युरोप हा खंड तुलनेने लहान आहे, परंतु त्यात अनेक स्वतंत्र देश आहेत. सामान्य परिस्थितीत अनेक देशांतून प्रवास करणे म्हणजे अनेक वेळा व्हिसा अनुप्रयोग आणि पासपोर्ट नियंत्रणाद्वारे एकत्र जाणे होय."
mr_in_test_00266,2,आपण आपली घरे आणि कपडे तयार करण्यासाठी वनस्पतींचा उपयोग करतो. आपण खात असलेले बहुतांश खाद्यपदार्थ हे वनस्पती पासूनच प्राप्त होत असतात. प्राणी वनस्पतींशिवाय जगू शकत नाहीत., आपण आपली घरे आणि कपडे तयार करण्यासाठी वनस्पतींचा उपयोग करतो. आपण खात असलेले बहुतांश खाद्यपदार्थ हे वनस्पतीपासूनच प्राप्त होत असतात. प्राणी वनस्पतींशिवाय जगू शकत नाहीत.
mr_in_test_00267,6,ऑलिव्हर सॅक्स यांनी त्यांच्या पेपर 'द प्रेसिडेंट स्पीच' मध्ये असे म्हटले आहे की जे लोकं मेंदूच्या क्षितीमुळे भाषण समजण्यास असमर्थ आहेत परंतु तरीही ते प्रामाणिकपणाचे अचूक मूल्यांकन करू शकतात.," ऑलिवर सॅक्स यांनी त्यांच्या पेपर द प्रेझिडेंट स्पीचमध्ये असे म्हटले आहे की जे लोक मेंदूच्या क्षतीमुळे भाषण समजण्यास असमर्थ आहेत, परंतु तरीही ते प्रामाणिकपणाचे अचूक मूल्यांकन करू शकतात."
mr_in_test_00268,3,"इतर नामांकनामध्ये उत्कृष्ट चित्रपट, दिग्दर्शक, चित्रांकन, वेशभूषा, संपादन, मूळ संगीत, निर्मिती रचना, ध्वनी संकलन, ध्वनी मिश्रण आणि मूळ पटकथा यांचा समावेश होतो."," इतर नामांकनांमध्ये उत्कृष्ट चित्रपट, दिग्दर्शक, चित्रांकन, वेशभूषा, संपादन, मूळ संगीत निर्मिती, रचना, ध्वनि संकलन, ध्वनि मिश्रण आणि मूळ पटकथा यांचा समावेश होतो."
mr_in_test_00269,2,"एक परिपूर्ण निपुणता असलेला वाघ चढू शकतो (अर्थात फार चांगला नाही), पोहू शकतो, लांब अंतरावर झेपावू शकतो आणि एखाद्या सुदृढ माणसापेक्षा पाच पट जास्त शक्तीने खेचू शकतो."," 1 परिपूर्ण निपुणता असलेला वाघ चढू शकतो, अर्थात फार चांगला नाही, पोहू शकतो, लांब अंतरावर झेपावू शकतो आणि एखाद्या सुदृढ माणसापेक्षा 5 पट जास्त शक्तीने खेचू शकतो."
mr_in_test_00270,3,मोरोक्कन सुलतानाने दारू-इ-बड्या या नावाने शहर पुन्हा वसवले आणि तिथे आपले व्यापारी तळ तयार केलेल्या स्पॅनिश व्यापाऱ्यांनी त्याला कासाब्लँका असे नाव दिले., मोरोक्कन सुलतानाने दारू ई बड्या या नावाने शहर पुन्हा बसवले आणि तिथे आपले व्यापारी तळ तयार केलेल्या स्पॅनिश व्यापाऱ्यांनी त्याला कासाब्लांका असे नाव दिले.
mr_in_test_00271,1,"पॅरिसवासीयांची अहंकारी, उद्धट आणि गर्विष्ठ असण्याची ख्याती आहे."," पॅरिसवासियांची अहंकारी, उद्धट आणि गर्विष्ठ असण्याची ख्याती आहे."
mr_in_test_00272,5,"कॅरेजमध्ये, राजा आणि राणी विरोधात धोकादायक पद्धतीने किंचाळणाऱ्या आणि ओरडणाऱ्या लोकांच्या गराड्यात त्यांनी पॅरीसचा परतीचा प्रवास केला.", करेजमध्ये राजा आणि राणीविरोधात धोकादायक पद्धती किंचाळणाऱ्या आणि ओरडणाऱ्या लोकांच्या गराड्यात त्यांनी पॅरेसचा परतीचा प्रवास केला.
mr_in_test_00273,2,कॅसाब्लांका ही संपूर्ण मोरोक्कोमधील खरेदी करण्याच्या सर्वात कमी मनोरंजक जागांपैकी 1 आहे., कॅसाब्लांका ही संपूर्ण मोरोक्कोमधील खरेदी करण्याच्या सर्वात कमी मनोरंजक जागापैकी एक आहे.
mr_in_test_00274,4,"बेटांच्या बाहेर क्रेडिट कार्ड कदाचित स्वीकारली जाणार नाहीत, तरी ब्रिटिश आणि युनायटेड स्टेटचे चलन घेतले जाईल; कोणती पेमेंट पद्धती स्वीकार्ह आहे हे मालकाला आधीच विचारून जाणून घ्या.", बेटांच्या बाहेर क्रेडिट कार्ड कदाचित स्वीकारली जाणार नाहीत तरी ब्रिटिश आणि United States-चे चलन घेतले जाईल. कोणती पेमेंट पद्धती स्वीकारायची आहे हे मालकाला आधीच विचारून जाणून घ्या.
mr_in_test_00275,5,"पूल सप्टेंबर 2017 मध्ये पूर्णतः कार्यान्वित होणार आहे, जेव्हा ब्राझिलियन कस्टम चेकपॉइंट्स समाप्त होण्याची अपेक्षा आहे."," पूल सप्टेंबर दोन हजार सतरा मध्ये पूर्णतः कार्यान्वित होणार आहे, जेव्हा ब्राझीलियन कस्टम चेकपॉईंट समाप्त होण्याची अपेक्षा आहे."
mr_in_test_00276,0,उपस्थित असणारे लोक इतके अधिक होते की प्रत्येक सेंट. पीटर चौकात अंत्यविधीसाठी जागा मिळणे शक्य नव्हते., उपस्थित असणारे लोक इतके अधिक होते की प्रत्येक सेंट पीटर चौकात अंत्यविधीसाठी जागा मिळणे शक्य नव्हते.
mr_in_test_00277,2,स्थानांना प्रत्यक्ष भेट देणे हा वर्गशिक्षणातील फार मोठा भाग आहे. अनेकदा शिक्षिकेला आपल्या विद्यार्थ्यांना अशा ठिकाणी न्यायचे असते जिथे बसने जाण्याचा पर्याय उपलब्ध नसतो., स्थानांना प्रत्यक्ष भेट देणे हा वर्ग शिक्षणातील फार मोठा भाग आहे. अनेकदा शिक्षिकेला आपल्या विद्यार्थ्यांना अशा ठिकाणी न्यायचे असते जिथे बसने जाण्याचा पर्याय उपलब्ध नसतो.
mr_in_test_00278,5,"पूल सप्टेंबर 2017 मध्ये पूर्णतः कार्यान्वित होणार आहे, जेव्हा ब्राझिलियन कस्टम चेकपॉइंट्स समाप्त होण्याची अपेक्षा आहे.", पूल सप्टेंबर दोन हजार सतरा मध्ये पूर्णतः कार्यान्वित होणार आहे जेव्हा ब्राझीलियन कस्टम चेकपॉईंट समाप्त होण्याची अपेक्षा आहे.
mr_in_test_00279,1,विलगीकरण आणि पुन्हा संयोजन हे प्रत्येक पिढीसह 2 पुल्समध्ये मागे आणि पुढे फेरबदल करते., विलगीकरण आणि पुन्हा संयोजन हे प्रत्येक पिढीसह 2 पुलअप्समध्ये मागे आणि पुढे फेरबदल करते.
mr_in_test_00280,0,"व्हिडिओ रेकॉर्डिंगच्या वापरामुळे काही मिलिसेकंदांपर्यंत टिकून राहणाऱ्या सूक्ष्म अभिव्यक्ती, चेहऱ्यावरील हावभावांच्या स्पष्टीकरणात महत्त्वपूर्ण शोध लावले गेले आहेत.", व्हिडिओ रेकॉर्डिंगच्या वापरामुळे काही मिलिसेकंदांपर्यंत टिकून राहणाऱ्या सूक्ष्म अभिव्यक्ती चेहऱ्यावरील हावभावांच्या स्पष्टीकरणात महत्त्वपूर्ण शोध लावले गेले आहेत.
mr_in_test_00281,4,हॉंग कॉंग बेटांमुळे त्याच्या आजूबाजूच्या परिसराला हॉंग कॉंग हे नाव प्राप्त झाले आहे आणि ही जागा अनेक पर्यटकांच्या येथील भेटींचे मुख्य कारण असते., हॉंगकॉंग बेटांमुळे त्याच्या आजूबाजूच्या परिसराला हॉंगकॉंग हे नाव प्राप्त झाले आहे आणि ही जागा अनेक पर्यटकांच्या येथील भेटींचे मुख्य कारण असते.
mr_in_test_00282,6,झोपेतील व्यत्यत ही साधारण झोपेच्या कालावधीत मुद्दाम उठण्याची आणि काही काळानंतर (१०-६० मिनिटांनी) परत झोपण्याची प्रक्रिया आहे., झोपेतील व्यत्यय ही साधारण झोपेच्या कालावधीत मुद्दाम उठायची आणि काही कारणांतर 10 ते 60 मिनिटांनी परत झोपण्याची प्रक्रिया आहे.
mr_in_test_00283,6,एखाद्या फिल्ड ट्रीपची देव-घेव वर्चुअली करणे हा देखील त्या ट्रीपवर चर्चा करण्याचा आणि भविष्यातील वर्गांसोबत अनुभव वाटून घेण्याचा मस्त मार्ग आहे., एखाद्या फील्ड ट्रिपची देवघेव व्हर्च्युअली करणे हा देखील त्या ट्रिपवर चर्चा करण्याचा आणि भविष्यातील वर्गांसोबत अनुभव वाटून घेण्याचा मस्त मार्ग आहे.
mr_in_test_00284,4,"तरी देखील अधिकाऱ्यांकडून सल्ला घ्या, सर्व चिन्हे पाळा, आणि सुरक्षा विषयक इशाऱ्यांकडे बारीक लक्ष द्या."," तरीदेखील अधिकाऱ्यांकडून सल्ला घ्या, सर्व चिन्हे पाळा आणि सुरक्षाविषयक इशाऱ्यांकडे बारीक लक्ष द्या."
mr_in_test_00285,1,बहुतांश आधुनिक संशोधन दुर्बिणी सुदूर भागांमध्ये वातावरणीय स्थिती अनुकूल असताना प्रचंड सुविधा देतात., बहुतांश आधुनिक संशोधन दुर्बिणी सुदूर भागामध्ये वातावरणीय स्थिती अनुकूल असताना प्रचंड सुविधा देतात.
mr_in_test_00286,4,रोलांडो मेंडोझाने त्याची M16 रायफल पर्यटकांवर झाडली., रोलांडो मेडेझाने त्यांची यम सिक्सटीन रायफल पर्यटकांवर झाडली.
mr_in_test_00287,3,"हे बंदर 1889 मध्ये घडलेल्या कुख्यात नाविक घटना घडली हे स्थान आहे जेव्हा जर्मनीच्या, अमेरिकेच्या आणि ब्रिटनच्या 7 जहाजांनी आपले बंदर सोडण्यास नकार दिला होता."," हे बंदर अठराशे एकोणनव्वद मध्ये घडलेल्या कुख्यात नाविक घटना घडलेली हे स्थान आहे जेव्हा जर्मनीच्या, अमेरिकेच्या आणि ब्रिटनच्या 7 जहाजांनी आपले बंदर सोडण्यास नकार दिला होता."
